16666666
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
44080465474276	44080495416932	44080466573755
44080491645057	44080512071828	44080492777453
44080531180057	44080561999328	44080532273286
44080554872401	44080578634276	44080556311984
44080569287661	44080595276515	44080570883703
44080616004380	44080645212869	44080617217088
44080822497557	44080844988130	44080823599744
44080830503703	44080861670265	44080831677869
44191458349129	44191485794077	44191462124962
44191474727358	44191502458348	44191475783817
44194944419961	44194965979180	44194945428034
44194952367357	44194982613242	44194953405638
44194968729857	44194999276263	44194969732253
44194985683607	44195015919805	44194986851107
44195003358138	44195032574961	44195004496888



-------------ScreenShot start dump------------
  args[0]:--latency
  args[1]:io.github.forkmaintainers.iceraven.op7/org.mozilla.fenix.HomeActivity#0
-------------ScreenShot end dump------------
